NH3-N,TN,TKN,TP,Orthophosphate,WATER TEMP.
0.2017,2.5333,2.3354,0.17815,0.0489,30.3
0.2018,1.0671,1.0443,0.0639,0.0047,29.7
0.202,1.998,0.786,0.314,0.056,25.2
0.20204,1.96463,1.66047,0.32811,0.17769,21.7
0.202217,2.482716,0.544525,0.125357,0.056868,25.8
0.2024,0.6845,0.655,0.105,0.0221,23.45
0.20246,1.140645,1.038541,0.154851,0.064694,26
0.202472,2.016342,1.999942,0.1733,0.0287,27.1
0.2025,1.2462,1.1977,0.1872,0.1448,23.5
0.202511,0.957918,0.932072,0.181694,0.050949,25.9
0.2026,1.99974,1.38513,0.2297,0.0661,26.7
0.2027,3.1619,0.3546,0.1606,0.0716,26.1
0.202778,0.701154,0.6934,0.0883,0.009223,25
0.202782,0.604412,0.525342,0.07135,0.03852,21.9
0.203,2.817,1.587,0.424,0.158,27.6
0.20302,2.43997,2.43526,0.0992,0.0313,23.5
0.203195,2.539194,2.491726,0.112813,0.044528,30.8
0.20343,1.2863,1.03803,0.25802,0.06041,29.2
0.203522,3.18783,2.506202,0.32577,0.07985,31.2
0.203926,0.808969,0.438861,0.109239,0.046418,31.3
0.203972,0.67975,0.659529,0.042084,0.004536,30.3
0.204154,1.847113,1.820375,0.1378,0.0396,33.7
0.204332,1.460506,1.4333,0.131416,0.038011,27.9
0.20479,2.24662,2.15155,0.0485,0.0257,31.3
0.204955,0.860002,0.418747,0.13064,0.09234,33.4
0.204992,8.937123,7.722952,2.72061,0.23685,27.3
0.205233,1.145938,0.573813,0.15831,0.11054,32.7
0.205244,4.380195,4.342494,0.2839,0.1492,29.8
0.20548,2.390818,1.70326,0.182103,0.019983,22.1
0.205501,1.9962,1.9397,0.0853,0.0492,27.1
0.205575,1.525465,1.181406,0.414207,0.109777,31.7
0.205881,2.269969,1.102671,0.366656,0.104052,31.7
0.2059,0.2423,0.2241,0.0699,0.0129,31.3
0.206,0.723,0.493,0.14,0.007,24.6
0.206,0.803,0.347,0.11,0.061,30.4
0.206018,1.183753,0.929653,0.1204,0.0322,24.5
0.20629,6.029496,0.208395,0.116522,0.011172,18.326
0.206681,0.866038,0.742579,0.299036,0.026452,31
0.206707,0.963869,0.860341,0.09106,0.0337,31.4
0.206872,0.685845,0.628207,0.091017,0.0768,22.1
0.206886,1.270497,0.905565,0.290797,0.139129,30.7
0.20704,1.91827,1.89924,0.0799,0.001,26.6
0.207203,1.559893,1.167054,0.220836,0.053811,29.9
0.207243,1.316053,1.259548,0.214695,0.100753,31.4
0.207359,0.897376,0.550719,0.10035,0.05247,27.3
0.207373,4.219493,0.997893,0.13536,0.1166,28.3
0.207445,0.816766,0.766198,0.099969,0.081918,20.5
0.207565,1.550292,0.891425,0.486331,0.079265,27.1
0.207868,1.734111,1.700169,0.0705,0.0364,31.6
0.208,1.6613,1.5487,0.2602,0.0198,30
0.2081,1.47154,1.43011,0.1898,0.0471,34.9
0.208158,1.35094,0.760877,0.352071,0.060335,28.7
0.208247,0.66533,0.660307,0.067771,0.001,27.8
0.209,0.86,0.646,0.133,0.039,30.1
0.209063,1.876193,1.848357,0.091844,0.033786,32.5
0.209643,2.697588,2.671493,0.0791,0.0386,30.5
0.20969,1.64784,0.62117,0.21823,0.18382,19.4
0.209705,0.84012,0.613358,0.089185,0.034428,32.8
0.209795,3.391322,1.361422,0.208629,0.0568,24
0.209965,1.14408,0.835414,0.08983,0.05418,26.5
0.21,0.541,0.329,0.077,0.063,25
0.21051,2.52907,0.895776,0.3077,0.1719,30.2
0.210666,1.299483,0.633557,0.178544,0.148122,30
0.211,5.22,0.798,0.177,0.092,27.2
0.211014,2.97197,2.952767,0.1039,0.0049,31.1
0.21144,3.28223,3.2621,0.0953,0.0316,30.4
0.211543,0.591398,0.586361,0.058289,0.002459,27.4
0.211567,0.631407,0.558365,0.1448,0.0829,34.5
0.211822,0.860174,0.603918,0.124346,0.113067,27.1
0.211869,0.967085,0.807759,0.093351,0.070315,29.4
0.2119,0.2207,0.2163,0.2303,0.0124,32.5
0.212,0.977,0.78,0.245,0.049,31.8
0.212,1.35,1.274,0.221,0.062,32.7
0.212,9.353,1.096,0.471,0.127,20.1
0.212105,2.766563,2.731115,0.0823,0.0329,30.1
0.2124,0.229,0.2207,0.1997,0.0131,32.8
0.212674,0.687855,0.681475,0.076326,0.001,24.2
0.21295,5.11202,5.08206,0.1399,0.0274,31.5
0.213,2.265,2.243,0.08,0.017,28.8
0.213008,0.546559,0.439359,0.083598,0.0411,25.8
0.2131,0.520584,0.323984,0.1714,0.099,18.9
0.21339,2.20036,2.15957,0.384,0.0232,26.8
0.213764,2.057695,2.039143,0.141492,0.047351,26.1
0.213815,1.052647,0.824755,0.110689,0.018828,31.7
0.21395,0.620036,0.60303,0.065749,0.007189,20.8
0.214,1.746,1.241,0.329,0.059,33.4
0.214157,1.40838,1.385381,0.13675,0.082318,29.3
0.21432,2.52858,2.25452,0.089,0.001,21.1
0.2146,0.2296,0.2146,0.0394,0.026,29
0.214727,2.507481,2.491812,0.150712,0.012209,30.3
0.21476,0.55689,0.49355,0.12392,0.05474,26.7
0.2149,0.2484,0.2149,0.109,0.0237,25.4
0.215197,1.54736,1.445943,0.27154,0.00485,29.2
0.215345,1.021918,1.016578,0.074018,0.003437,32.6
0.215358,0.420834,0.215358,0.208534,0.015109,31.3
0.21552,3.79129,3.76273,0.5532,0.0323,26.5
0.215585,1.621898,1.203935,0.1302,0.1334,23.1
0.21566,1.354011,1.24576,0.155943,0.057071,20.1
0.215739,0.994887,0.873373,0.0902,0.0019,32.5
0.216,1.503,1.489,0.104,0.022,34.7
0.216031,0.833627,0.679461,0.12278,0.06496,29.7
0.21633,2.87848,0.817,0.16867,0.17239,30.2
0.216475,1.343695,0.502925,0.12589,0.07422,25.4
0.2166,0.2629,0.2166,0.31989,0.2424,25.8
0.21674,0.947997,0.912687,0.097383,0.011339,31.1
0.216814,1.572492,1.008743,0.237945,0.086144,33.3
0.216859,1.892571,1.885403,0.124277,0.007535,36.2
0.216977,4.569459,4.035237,0.68942,0.0685,29.7
0.217,0.567,0.388,0.058,0.014,24.8
0.217,0.627,0.412,0.059,0.031,25.3
0.217,1.848,1.339,0.293,0.063,32.4
0.217028,5.4086,5.219217,3.10728,0.10016,25
0.217107,2.992208,0.957547,0.32131,0.1718,30.1
0.217312,2.872615,1.812272,0.549,0.19603,29.9
0.21732,2.684317,1.780847,0.584412,0.161742,29
0.217406,1.64023,0.949943,0.32253,0.17951,30.1
0.217689,3.137121,1.318559,0.11988,0.11988,27.8
0.2178,2.5482,0.7388,1.086,0.0748,30.6
0.217904,4.005274,3.965034,0.1483,0.1267,24.3
0.218,0.967,0.776,0.369,0.043,31.6
0.218,1.358,1.309,0.102,0.024,26.4
0.2183,1.1395,1.0207,0.1177,0.0443,29.4
0.21871,0.54481,0.471,0.094,0.0678,28.5
0.218937,1.088929,0.765824,0.155167,0.0408,32.8
0.219,0.929,0.899,0.072,0.017,32.3
0.219,0.964,0.675,0.161,0.079,29
0.2191,4.69378,0.2191,0.04157,0.02739,27.2
0.219198,0.748017,0.741349,0.165369,0.067765,31.8
0.219298,1.155381,0.866548,0.10146,0.08749,28.1
0.219567,0.520443,0.448715,0.072592,0.029768,33.8
0.219576,2.222446,2.187398,0.233842,0.016604,33
0.21977,2.83591,2.79353,0.0851,0.025,26.2
0.219812,0.783803,0.566973,0.0585,0.0585,30.7
0.2199,1.39342,1.045427,0.25059,0.1176,33.2
0.22,0.28,0.23,0.09,0.001,26
0.22,0.915,0.67,0.215,0.094,32.6
0.22,2.14,1.84,0.27,0.02,29.1
0.22,3.43,0.278,0.089,0.04,28.2
0.220356,3.540504,2.612894,0.698714,0.136561,30.5
0.220646,0.730802,0.509796,0.11623,0.04605,30.6
0.2209,0.51971,0.46905,0.10852,0.07371,27.2
0.221,1.553,1.502,0.118,0.025,27.1
0.2213,1.1685,1.1295,0.11055,0.0522,31.8
0.221563,2.902903,2.867803,0.1651,0.0299,23.6
0.221694,1.532878,1.524136,0.282891,0.005759,27.3
0.221966,1.330091,1.091298,0.24873,0.11368,33
0.222028,3.481216,3.449963,1.264817,0.77326,33.9
0.2224,6.0261,6.0041,0.1347,0.0254,25.06
0.222472,1.249954,0.952459,0.156849,0.094556,31.5
0.222809,3.075546,3.0549,0.1275,0.005,29
0.223,0.404,0.333,0.095,0.001,24.8
0.2231,17.031,0.2231,0.1451,0.1334,29.9
0.2232,2.637,0.4136,0.1739,0.0626,23.2
0.22333,2.88937,2.87655,0.0825,0.0547,34.5
0.223749,1.670315,1.645364,0.097469,0.053238,31.9
0.223755,2.733534,2.231065,0.910465,0.079312,30.5
0.224,0.847,0.704,0.175,0.044,30.9
0.224,1.204,0.802,0.251,0.068,30.4
0.224054,1.126858,0.795853,0.351239,0.042841,29.7
0.224231,3.693019,3.649571,0.1388,0.0155,24.9
0.2245,0.88582,0.6896,0.06871,0.00784,30.9
0.2248,0.7582,0.4925,0.1252,0.001,23.7
0.224814,4.9458,0.809839,0.146551,0.090017,31.1
0.224865,2.668807,1.957395,0.31514,0.09489,26.6
0.224883,0.880879,0.630973,0.08332,0.001,28.2
0.22499,0.70669,0.47542,0.10909,0.06911,26.8
0.225,2.972,2.958,0.149,0.015,33.8
0.225058,1.211059,1.089638,0.0635,0.07,22.6
0.225074,2.544139,2.508811,0.098699,0.047912,32.9
0.225092,1.334293,0.882082,0.19652,0.05283,25.7
0.225224,0.44166,0.418866,0.062301,0.048358,27.5
0.2257,0.8309,0.5533,0.2614,0.0643,20.8
0.225709,2.249548,2.234316,0.171655,0.032957,29.4
0.225826,1.776606,1.699646,0.1257,0.0768,28.1
0.2259,2.1794,1.7547,0.659,0.0369,31.4
0.226,0.698,0.627,0.091,0.084,26.1
0.22625,2.556277,2.544479,0.155,0.0099,31.2
0.226348,0.999922,0.398113,0.127429,0.127429,30
0.226455,1.772197,1.284011,0.567095,0.142154,32.7
0.2265,1.0344,1.0158,0.1471,0.0879,27.19
0.226537,2.322012,2.295977,0.195084,0.046573,27.8
0.227,0.786,0.468,0.071,0.065,27.1
0.22755,1.493801,1.4839,0.1758,0.009869,28.9
0.227819,2.890685,2.885607,0.154276,0.01335,32.5
0.227831,1.238358,1.228402,0.069951,0.005705,32.4
0.228,2.091,2.048,0.572,0.189,24.6
0.228023,1.252795,1.247113,0.22253,0.14544,29.9
0.228556,1.60091,0.76424,0.173486,0.068158,30.2
0.2286,2.0511,2.0405,0.2906,0.0083,32.8
0.22867,1.34733,0.8532,0.18366,0.09176,23.1
0.228725,2.537847,0.622195,0.20537,0.15916,28.3
0.22875,2.01802,1.9572,0.1082,0.0305,20.7
0.228928,0.815193,0.797537,0.202002,0.009183,29.7
0.229082,0.599162,0.574062,0.040085,0.0089,32.4
0.229091,4.082209,2.94211,0.870582,0.116091,31.6
0.229419,1.36515,1.204609,0.16751,0.06858,28
0.22986,1.1962,1.15689,0.1224,0.084,30
0.229922,3.271889,3.230632,0.1142,0.0895,26.2
0.23,0.26,0.23,0.08,0.001,26.8
0.23,0.545,0.498,0.078,0.038,32.1
0.23,0.609,0.568,0.09,0.03,28.9
0.23,0.6677,0.4737,0.1613,0.0113,20.4
0.231,0.483,0.36,0.081,0.028,29.6
0.23182,1.0082,0.96295,0.10373,0.06679,27.8
0.231839,0.735,0.4587,0.0991,0.0688,28.5
0.2319,0.6711,0.4515,0.1583,0.0469,19.72
0.232,0.683,0.606,0.057,0.013,32.9
0.232,1,0.983,0.156,0.051,30.4
0.232,2.282,0.717,0.142,0.053,24.2
0.232,2.634,1.499,0.333,0.086,33.1
0.232075,1.165265,0.622302,0.268053,0.04796,28.7
0.2321,1.146352,1.01719,0.0628,0.0766,24.4
0.232153,2.747002,2.741133,0.1096,0.0181,32.2
0.2323,0.688534,0.6541,0.07823,0.04335,25.8
0.2323,3.01583,1.517991,0.22803,0.20694,30.3
0.232473,4.287523,3.009923,1.02786,0.0994,28.9
0.2327,0.3787,0.2693,0.0889,0.045,31.5
0.233,0.995,0.842,0.091,0.035,32
0.233,1.255,1.014,0.191,0.05,30.4
0.233148,5.966247,0.4249,0.2272,0.116302,26
0.233286,5.358467,0.9765,0.2488,0.126126,23
0.233539,6.356047,0.759429,0.1857,0.18081,22.7
0.23368,1.172078,0.843278,0.263174,0.1361,28
0.233733,2.031728,1.017093,0.09661,0.07482,23.2
0.233797,1.626319,0.808967,0.08343,0.08038,32.8
0.234,0.763,0.743,0.193,0.1,25.2
0.234242,1.538986,1.477349,0.181708,0.133651,29.6
0.234365,0.829916,0.735315,0.127194,0.022532,27.2
0.2344,0.2718,0.2531,0.1082,0.086,31.3
0.2349,0.4675,0.4122,0.1188,0.0217,27.1
0.235,2.59,2.485,0.454,0.024,29.4
0.23506,1.19835,0.99806,0.26019,0.11901,30.2
0.235272,3.177893,3.171075,0.22331,0.039452,30.8
0.235287,1.809204,1.803549,0.147141,0.068948,31.7
0.235375,1.739706,1.500941,0.366468,0.029524,30.5
0.2356,0.251,0.2433,0.179,0.0192,31.7
0.235703,2.003458,1.945058,0.134011,0.0765,27.7
0.235718,0.423718,0.317875,0.10997,0.027404,29.4
0.235961,5.204942,0.7451,0.2195,0.10787,24.8
0.236,0.588,0.448,0.064,0.029,26.2
0.236025,1.75017,1.318445,0.21018,0.0707,31.7
0.236144,1.581316,1.294428,0.411614,0.664153,31.3
0.2363,0.2807,0.2565,0.1846,0.0063,33.3
0.236666,1.440306,1.104585,0.160231,0.029692,33
0.236928,2.199069,1.978153,0.159831,0.102335,32
0.237131,2.43154,2.414508,0.251,0.0783,30.3
0.23715,2.183,2.09642,0.0832,0.0237,24.5
0.237572,1.175043,0.887318,0.330644,0.037399,30.3
0.2376,0.57268,0.40584,0.04893,0.03466,31.2
0.238,1.443,0.768,0.277,0.113,31.8
0.238,1.628,1.572,0.099,0.023,26.1
0.2381,1.4677,1.2533,0.0865,0.0912,28.1
0.23831,3.867978,3.4158,0.68505,0.04831,28.9
0.23862,1.51947,1.46589,0.68305,0.60819,27.9
0.238666,0.569865,0.407788,0.076973,0.009417,31.7
0.2388,0.301,0.2699,0.1268,0.0093,26.33
0.239,1.764,1.064,0.406,0.148,30.4
0.23909,0.67132,0.62952,0.26852,0.06981,31.3
0.2392,0.7262,0.4827,0.4111,0.2842,30.9
0.23921,0.757514,0.62222,0.07085,0.01291,28.8
0.2394,2.32991,2.17629,0.1612,0.1322,26.8
0.239477,3.644194,2.719078,0.919993,0.139834,34.8
0.239508,1.286662,1.253357,0.146701,0.053202,35.8
0.23977,3.70121,0.82902,0.14498,0.10142,23.4
0.2398,0.2696,0.2547,0.1164,0.0131,31.8
0.24,1.311,1.2211,0.0676,0.0148,28.5
0.24,1.597,1.032,0.56,0.062,32.4
0.2401,0.2909,0.2655,0.527,0.6216,32.8
0.2403,1.8231,1.78166,0.0906,0.0306,20.8
0.24075,1.37339,1.30801,0.1181,0.1029,30.2
0.240884,2.177909,1.479334,0.09946,0.02012,31.8
0.241,2.666397,1.217711,0.284185,0.284185,32.5
0.2416,0.7514,0.7449,0.0681,0.0073,30.1
0.241615,2.027418,1.957018,0.068347,0.0101,25.9
0.24172,1.319971,1.313063,0.087112,0.001,30.3
0.242,2.866,1.488,0.402,0.091,33
0.242028,4.817493,4.784868,0.1755,0.1073,30.2
0.242113,2.079473,2.003573,0.1796,0.1034,29.2
0.24219,6.348,0.84155,0.14467,0.08176,24.5
0.2424,2.2189,0.6709,0.1605,0.0873,32.1
0.2429,0.7019,0.2429,0.1011,0.1924,25.12
0.2429,2.4735,2.1703,0.252,0.2362,24.6
0.24291,2.57594,1.94937,0.2443,0.0065,22.3
0.243027,0.249169,0.243027,0.096786,0.00356,32.3
0.243143,2.02424,1.5285,0.38654,0.18431,30.4
0.243453,2.279204,2.199721,0.295644,0.190005,31.2
0.243647,2.276298,2.16134,0.1241,0.0341,31.1
0.243672,1.37038,1.239454,0.490731,0.256332,32.8
0.243857,1.700058,1.667947,0.2217,0.1135,27.6
0.244154,2.464256,2.212534,0.26124,0.06666,28.3
0.244275,0.860731,0.731699,0.392947,0.042758,29.5
0.24476,1.35378,1.17162,0.25735,0.1034,26.9
0.244836,0.769051,0.645106,0.076542,0.021441,32.2
0.244915,0.722145,0.706545,0.031211,0.0057,31.7
0.245027,0.721112,0.692168,0.070381,0.014943,33.2
0.2457,1.5475,1.3546,0.4819,0.0862,30
0.24573,1.4292,1.04231,0.25079,0.1649,30.5
0.246,2.538,2.477,0.682,0.016,31.9
0.246,2.863,1.925,0.469,0.334,31.2
0.2461,0.758,0.5861,0.1622,0.0062,24.3
0.2461,2.47743,2.44825,0.1295,0.0246,31.4
0.2464,0.3436,0.295,0.1253,0.0221,32.9
0.246898,1.407335,1.379788,0.114201,0.027397,31.8
0.247236,1.11937,1.014824,0.349935,0.020181,32.7
0.24743,0.60056,0.54066,0.18736,0.04121,26.2
0.247433,0.637311,0.577363,0.080301,0.01168,32.7
0.247923,1.169795,1.140284,0.0945,0.0357,32.1
0.248081,2.656835,2.606642,0.119311,0.040043,26.9
0.248217,1.190552,0.86936,0.259276,0.159528,29.1
0.248424,1.23114,0.873982,0.28121,0.24471,30.5
0.249067,2.420164,1.610387,0.22294,0.1245,24.5
0.24912,3.80224,0.75715,0.15733,0.10537,24.2
0.249599,0.569088,0.531905,0.057834,0.007048,31.9
0.249617,0.819953,0.563187,0.12257,0.05074,27.8
0.25,0.568,0.357,0.111,0.057,23.4
0.25,1.018,0.491,0.129,0.095,29.7
0.250306,0.757364,0.540006,0.09374,0.06879,22.9
0.250438,2.1652,2.1051,0.1215,0.0689,26.8
0.250854,3.362823,3.353969,0.206245,0.030614,34.9
0.250907,1.891512,1.806833,0.0658,0.1134,32.1
0.251,2.149,2.132,0.083,0.018,30.1
0.2512,2.428,1.8029,0.20411,0.0706,29.8
0.251282,7.09551,7.033302,0.393039,0.089597,31
0.25144,0.78518,0.77947,0.08622,0.06643,23.6
0.251497,3.02118,2.535248,0.73593,0.054495,28.7
0.251509,4.812127,3.329385,0.94171,0.18227,30.1
0.251531,3.745567,0.596602,0.068119,0.032365,27.5
0.25169,5.791557,2.281304,0.282713,0.057722,24.8
0.2519,0.3559,0.3039,0.1427,0.0846,32.2
0.2521,2.0161,1.974423,0.114849,0.034588,28.5
0.252242,2.113525,1.310402,0.12732,0.02866,21.3
0.25251,2.63965,1.76821,0.17517,0.17517,24.1
0.252526,1.433425,0.832156,0.24276,0.11455,23.8
0.253,1.459,1.396,0.325,0.012,31
0.253081,0.837543,0.831435,0.054945,0.034553,32.2
0.25318,0.932613,0.695579,0.331729,0.054631,27.2
0.253198,1.626455,1.359348,0.24323,0.05295,27.5
0.2532,0.7582,0.5057,0.0765,0.0435,29.4
0.253554,0.665532,0.515795,0.129294,0.055943,29
0.253573,0.564787,0.472563,0.077976,0.011157,21.6
0.25376,0.79621,0.46717,0.14003,0.12601,28.4
0.2538,0.2896,0.2717,0.1079,0.0162,31.6
0.25403,1.6284,1.514206,0.27674,0.01059,28.9
0.254269,0.575646,0.495578,0.086602,0.033939,30.9
0.255,0.2896,0.2723,0.1455,0.0505,32.5
0.255,2.2657,2.19696,0.1139,0.0373,22.7
0.2559,0.2657,0.2559,0.3553,0.024,25.13
0.255937,1.75367,1.71147,0.063391,0.0045,28
0.256,0.98,0.663,0.246,0.083,28.2
0.256053,2.431764,2.420847,0.1574,0.0071,30.1
0.256133,5.117202,4.609353,1.67899,0.148148,32.4
0.256151,1.004234,0.554891,0.25638,0.24818,31
0.256352,0.643682,0.402893,0.125918,0.088473,28.9
0.256367,0.709352,0.475717,0.035483,0.031273,23.5
0.256488,0.976648,0.597402,0.100471,0.076592,29.4
0.2566,33.7438,0.2566,0.2475,0.0979,24.3
0.25687,1.88498,1.78576,0.18276,0.00617,30.7
0.2569,3.307415,3.26392,0.4156,0.0467,30.8
0.25698,8.30853,0.94796,0.3582,0.05615,21.4
0.257023,1.194171,0.674296,0.100654,0.100654,24.5
0.2575,1.614,1.4242,0.5254,0.0644,27.5
0.258,1.345,0.786,0.16,0.033,25.7
0.25814,1.68133,1.58834,0.31119,0.29297,30.7
0.258698,2.041271,1.799848,0.161885,0.038506,31.2
0.2588,3.4388,0.2588,0.1677,0.1612,24
0.259862,2.15816,1.959894,0.558509,0.139863,31.2
0.260547,0.929464,0.824867,0.026935,0.004565,33.4
0.261759,0.520501,0.409316,0.169656,0.032417,30.8
0.261828,2.1516,2.1461,0.159701,0.057117,32.6
0.262,0.666,0.573,0.149,0.115,32.6
0.262,2.273,1.377,0.287,0.094,30.4
0.262022,1.671322,1.575652,0.108,0.108,28.9
0.262554,1.328118,0.981504,0.20745,0.10943,28.3
0.2626,0.9534,0.6074,0.0894,0.0454,33
0.262712,1.026555,0.262712,0.16623,0.14928,20.9
0.263042,1.764456,1.195254,0.568519,0.143836,31.4
0.26389,0.86229,0.67258,0.1136,0.19514,28.3
0.26399,0.62037,0.43677,0.07447,0.07193,30.7
0.264,1.162,1.072,0.314,0.238,32.2
0.264028,0.730971,0.714768,0.078915,0.007558,32.5
0.264287,2.057287,1.691947,0.3716,0.1998,30.5
0.264363,1.543959,1.089215,0.423096,0.093183,33.5
0.26446,0.58189,0.54404,0.22249,0.00464,29.8
0.264487,1.38822,1.234193,2.009674,0.029855,29.5
0.264602,0.336875,0.264602,0.04138,0.03974,27.9
0.264723,2.440857,1.2681,0.1543,0.095421,25.7
0.264861,2.0376,2.029345,0.105462,0.015028,33.5
0.265,0.633,0.523,0.068,0.028,25.5
0.265,0.681,0.479,0.134,0.102,27.7
0.265,0.754,0.72,0.1,0.005,29.8
0.265205,2.220633,2.210712,0.215681,0.002512,34.5
0.2653,0.5362,0.3122,0.3012,0.0654,27.9
0.26542,1.93086,1.11978,0.17955,0.21346,28.6
0.265661,2.565446,2.429841,0.409751,0.192591,28.1
0.26579,2.30763,2.25759,0.1403,0.0633,32
0.265818,2.152976,2.134709,0.1168,0.0133,30.5
0.265856,1.537038,0.847282,0.253008,0.133955,32.4
0.265915,1.762678,1.216645,0.23494,0.14686,26.3
0.266,1.441,1.365,0.116,0.05,33.1
0.26605,1.71565,0.78651,0.3513,0.08063,25.3
0.26608,1.6563,1.28652,0.13283,0.10049,32.8
0.26622,1.73482,1.26777,0.1636,0.16336,24.3
0.26625,1.69259,1.11418,0.09785,0.00366,23.3
0.2665,0.3925,0.3295,0.1912,0.0714,33.5
0.2666,0.66725,0.48718,0.05344,0.0283,31
0.2666,1.8041,1.2289,0.2499,0.0813,31
0.266694,1.689229,1.630698,0.0705,0.1098,31.4
0.266791,2.122885,2.076824,0.153985,0.016683,24.3
0.2669,0.81444,0.64743,0.07022,0.04357,25.4
0.267,1.381,1.303,0.121,0.06,32.7
0.267,1.44,0.827,0.472,0.343,27.2
0.267,4.98,0.813,0.166,0.116,28.4
0.267023,7.736799,5.207122,0.37633,0.16472,30.6
0.267493,1.586193,0.867901,0.305768,0.202498,25.5
0.268,4.967,0.538,0.163,0.083,24.8
0.268565,0.874127,0.860747,0.109053,0.004414,27.3
0.268588,1.051179,0.675583,0.221562,0.163178,32.2
0.26878,1.15234,0.99512,0.13531,0.0418,31.8
0.2688,1.1567,0.7163,0.9421,0.1973,30.2
0.269,0.3708,0.3199,0.1104,0.0467,32.2
0.269482,1.248755,0.550252,0.23416,0.2111,24.5
0.26994,1.861235,1.775088,0.169266,0.039338,25.2
0.270124,1.569715,1.190743,0.1099,0.03854,30.1
0.270237,1.912867,1.818437,0.0644,0.0453,31.2
0.270401,1.124673,0.989909,0.48785,0.068148,31.3
0.2708,1.971351,1.022195,0.222207,0.087827,32.1
0.27089,2.82544,2.34288,0.39767,0.09288,27.7
0.270901,2.485381,2.482053,0.048841,0.017291,31.6
0.2712,1.126521,0.602578,0.2338,0.151364,26.5
0.271211,1.181394,0.790694,0.076378,0.0767,20.5
0.271411,1.137358,0.896561,0.0884,0.0686,21.9
0.271481,1.945801,1.523671,0.24202,0.08042,31.6
0.272,0.541,0.418,0.144,0.025,24
0.27202,5.28072,4.79219,0.2643,0.0285,25.3
0.27208,2.77353,1.12863,0.25995,0.18187,29.2
0.272708,0.822603,0.703067,0.087658,0.118787,32.6
0.27273,4.02145,2.3165,0.19878,0.15981,30.8
0.27282,2.30678,2.10772,0.33325,0.10644,28.2
0.272835,0.787432,0.652697,0.126284,0.109234,23.3
0.272972,0.735977,0.506991,0.093084,0.053627,25.3
0.274,0.477,0.406,0.089,0.001,24.2
0.2741,0.3985,0.3363,0.108,0.0494,32.5
0.274579,0.970688,0.585248,0.108816,0.058335,29.6
0.2749,0.5236,0.4152,0.1821,0.0233,28.25
0.275,0.4843,0.275,0.1785,0.076,27.1
0.275,0.979,0.338,0.084,0.047,31.4
0.275003,1.298865,1.011263,0.09661,0.05465,31
0.275178,2.373314,0.98141,0.316965,0.147525,26.9
0.275187,0.815459,0.606297,0.107081,0.046783,23.8
0.275336,4.95572,4.877896,0.2211,0.1269,29.8
0.27558,1.51402,0.93342,0.15143,0.14134,27.9
0.276842,1.517775,1.188082,0.18785,0.18785,26.8
0.277,2.297,1.2,0.355,0.111,32.2
0.2772,1.3141,0.8357,0.1843,0.0675,31.5
0.27724,4.518571,4.481511,0.1261,0.0614,32.1
0.277843,0.885421,0.878633,0.16478,0.06494,32.9
0.278,1.345,1.226,0.1,0.031,30.8
0.278148,2.699032,2.668908,0.169409,0.029327,33.6
0.278655,8.478645,8.436855,0.165,0.0193,34.7
0.27877,0.788912,0.29157,0.22133,0.18358,25.3
0.280326,1.188836,1.163737,0.377,0.0882,32.1
0.28042,0.924335,0.746879,0.20645,0.16485,32.2
0.280496,1.233515,0.803393,0.23647,0.14701,30.8
0.281121,1.779846,1.578811,0.3349,0.06691,30.7
0.281333,2.749903,1.397003,0.515544,0.348374,27.3
0.281697,2.24498,2.2139,0.101503,0.032678,32.8
0.2818,0.4386,0.3602,0.167,0.1762,27.72
0.282497,1.299261,0.707755,0.1294,0.115107,32.5
0.282778,4.190583,1.291215,0.427898,0.147939,30.6
0.282791,0.82093,0.728981,1.08921,0.08083,29.2
0.283,0.547,0.319,0.045,0.016,24
0.283,2.893,2.837,0.666,0.022,33.3
0.283,3.692,0.437,0.139,0.06,26.4
0.2831,0.6831,0.5709,0.1205,0.0398,24.3
0.283115,1.542235,0.672635,0.144161,0.1266,32.4
0.283225,0.936015,0.922715,0.034809,0.008,32.8
0.283753,2.350454,2.30172,0.0943,0.0623,32.5
0.283795,0.602494,0.597152,0.108794,0.022314,32.6
0.2846,0.5253,0.494,0.1568,0.0315,24.92
0.28493,2.33948,2.33116,0.0903,0.022,25.4
0.285,2.032,1.987,0.151,0.046,26
0.285048,1.323318,1.279908,0.1765,0.0918,30.6
0.285167,1.817522,1.715497,0.1223,0.0899,28.3
0.285404,1.517093,1.497424,0.170636,0.009455,23.1
0.28572,1.43542,1.26806,0.23594,0.09386,29.5
0.285757,1.380079,1.375767,0.183159,0.039715,33.5
0.285893,4.313044,2.901435,0.328529,0.009316,29.7
0.286,3.8512,0.286,0.0857,0.0964,24.8
0.286004,5.86759,5.658181,3.0025,0.10474,27.1
0.28615,1.25907,0.57097,0.11677,0.10076,32.1
0.286292,5.997239,0.790616,0.190823,0.023019,30.4
0.286511,8.230499,8.191701,0.1499,0.0104,34.9
0.286858,3.206788,0.526008,0.15009,0.14803,27.1
0.28785,2.52569,2.49552,0.2275,0.0887,31.2
0.28812,2.61698,0.80178,0.17554,0.20202,31
0.2883,6.30364,0.77437,0.10804,0.07996,24.5
0.2884,0.92559,0.91468,0.16654,0.01804,31.5
0.2884,3.722463,3.143083,0.232176,0.007232,31.5
0.2888,0.3441,0.3153,0.1052,0.0258,25.1
0.2889,12.6635,0.7951,0.2574,0.1008,29
